product_name,brand,price,source_file
Carrefour Classic Uova Fresche da Galline Allevate a Terra Pasta Gialla Grandi Categoria A x6,Carrefour,"6,03",UOVA_LATTE_LATTICINI
Carrefour Classic Albume d'Uovo 500 g,Carrefour,"3,58",UOVA_LATTE_LATTICINI
le Naturelle 6 Uova Fresche da Allevamento all'Aperto 330 g,le Naturelle,"7,73",UOVA_LATTE_LATTICINI
Carrefour Bio 10 Uova Fresche di vario calibro Biologiche Categoria A 530 g,Carrefour Bio,"7,25",UOVA_LATTE_LATTICINI
le Naturelle 15 Uova Fresche da Allevamento a Terra Medie,le Naturelle,"3,74",UOVA_LATTE_LATTICINI
le Naturelle 4 Uova Fresche Biologiche 220 g,le Naturelle,"10,23",UOVA_LATTE_LATTICINI
le Naturelle 6 Uova Fresche Biologiche 330 g,le Naturelle,"6,83",UOVA_LATTE_LATTICINI
Coccodì Free 6 Uova Fresche da allevamento all'Aperto 350 g,Coccodì,"7,86",UOVA_LATTE_LATTICINI
le Naturelle Albume d'Uovo Pastorizzato 500 g,le Naturelle,"6,58",UOVA_LATTE_LATTICINI
Aia 6 Uova Fresche da allevamento a Terra 330 g,Aia,"7,55",UOVA_LATTE_LATTICINI
Aia Pastagialla 6 Uova Fresche Medie da allevamento a Terra,Aia,"7,16",UOVA_LATTE_LATTICINI
le Naturelle Sfoglia Gialla 10 Uova Fresche da Allevamento a Terra Medie,le Naturelle,"5,89",UOVA_LATTE_LATTICINI
Pro Up 100g 100% Albume d'Uovo 1000 g,Pro Up 100g,"4,99",UOVA_LATTE_LATTICINI
Aia 10 Uova Fresche da allevamento a Terra 530 g,Aia,"6,51",UOVA_LATTE_LATTICINI
le Naturelle Albume d'Uovo Pastorizzato 1000 g,le Naturelle,"3,79",UOVA_LATTE_LATTICINI
Pro Up 20g Mirtillo 250 ml,Pro Up 20g,"9,96",UOVA_LATTE_LATTICINI
Pro Up 20g con 20% di Caffè 250 ml,Pro Up 20g,"9,96",UOVA_LATTE_LATTICINI
Pro Up 20g al Gusto di Cioccolato & Cookies** 250 ml,Pro Up 20g,"9,96",UOVA_LATTE_LATTICINI
Pro Up 20g Lime e Zenzero 250 ml,Pro Up 20g,"9,96",UOVA_LATTE_LATTICINI
Carrefour Classic Latte UHT Parzialmente Scremato Microfiltrato 1000 ml,Carrefour,"1,19",UOVA_LATTE_LATTICINI
Zymil Alta Digeribilità Senza lattosio Magro Digeribile 1000 ml,Zymil,"2,09",UOVA_LATTE_LATTICINI
Simpl Latte UHT Parzialmente Scremato 1 L,Simpl,"0,89",UOVA_LATTE_LATTICINI
Carrefour Classic Latte UHT Intero Microfiltrato 1000 ml,Carrefour,"1,25",UOVA_LATTE_LATTICINI
Accadì Benessere Senza Lattosio 1% di Grassi 1 L,Accadì,"2,09",UOVA_LATTE_LATTICINI
parmalat Bontà e Linea con Vitamina D Latte Parzialmente Scremato 100% Latte d'Italia 1000 ml,parmalat,"1,19",UOVA_LATTE_LATTICINI
Zymil Alta Digeribilità Senza Lattosio Bio Buono Digeribile 1000 ml,Zymil,"2,19",UOVA_LATTE_LATTICINI
Arborea Latte Parzialmente Scremato UHT a Lunga Conservazione 1000 ml,Arborea,"1,49",UOVA_LATTE_LATTICINI
Accadì Benessere Senza Lattosio Senza Grassi 1 L,Accadì,"1,29",UOVA_LATTE_LATTICINI
Zymil Alta Digeribilità Senza lattosio Buono Digeribile 500 ml,Zymil,"2,58",UOVA_LATTE_LATTICINI
Simpl Latte UHT Intero 1 L,Simpl,"0,99",UOVA_LATTE_LATTICINI
Zymil Alta Digeribilità Senza lattosio Buono Digeribile 250 ml,Zymil,"3,56",UOVA_LATTE_LATTICINI
Carrefour Bio Latte Parzialmente Scremato 1 L,Carrefour Bio,"1,35",UOVA_LATTE_LATTICINI
parmalat Bontà e Linea con Vitamina D Latte Parzialmente Scremato 1000 ml,parmalat,"1,55",UOVA_LATTE_LATTICINI
Zymil Alta Digeribilità Senza lattosio Magro Digeribile 500 ml,Zymil,"2,58",UOVA_LATTE_LATTICINI
Granarolo Parzialmente Scremato UHT a Lunga Conservazione 1 litro,Granarolo,"1,75",UOVA_LATTE_LATTICINI
Granarolo Latte Intero UHT a Lunga Conservazione 1 L,Granarolo,"1,99",UOVA_LATTE_LATTICINI
parmalat Bontà e Linea con Vitamina D Latte Parzialmente Scremato 100% Latte d'Italia 500 ml,parmalat,"2,18",UOVA_LATTE_LATTICINI
Zymil Alta Digeribilità Senza lattosio Gustoso Digeribile 1000 ml,Zymil,"2,19",UOVA_LATTE_LATTICINI
parmalat Bontà e Linea Latte Parzialmente Scremato 100% Latte d'Italia 250 ml,parmalat,"3,48",UOVA_LATTE_LATTICINI
Arborea Ad Latte Parzialmente Scremato ad Alta Digeribilità Senza Lattosio 1000 ml,Arborea,"1,89",UOVA_LATTE_LATTICINI
Granarolo Latte Piacere Leggero UHT a Lunga Conservazione 1 L,Granarolo,"1,85",UOVA_LATTE_LATTICINI
parmalat Bontà e Gusto con Vitamina D Latte Intero 100% Latte d'Italia 1000 ml,parmalat,"1,89",UOVA_LATTE_LATTICINI
mila Senza Lattosio* Latte di montagna UHT parzialmente scremato 1000 ml,mila,"1,89",UOVA_LATTE_LATTICINI
NESQUIK Pronto da Bere Bevanda a base di Latte e Cacao Solubile 3 brick da 180 ml,NESQUIK,"3,98",UOVA_LATTE_LATTICINI
Zymil Alta Digeribilità Senza lattosio Magro Digeribile 250 ml,Zymil,"3,56",UOVA_LATTE_LATTICINI
Carrefour Classic Latte UHT Parzialmente Scremato 250 ml,Carrefour,"2,12",UOVA_LATTE_LATTICINI
Zymil Alta Digeribilità Senza Lattosio Benefit Proteine 1000 ml,Zymil,"1,29",UOVA_LATTE_LATTICINI
Centrale del Latte Milano latte parzialmente scremato Uht a Lunga Conservazione 1 l,Centrale del Latte Milano,"1,65",UOVA_LATTE_LATTICINI
