data;scontrini;totale;ristorante
20200217;702;23132.52;R002
20200217;769;12942.51;R003
20200217;637;16008.13;R004
20200217;729;17083.59;R005
20200217;674;18487.37;R067
20200218;450;11927.10;R001
20200218;643;21073.04;R002
20200218;781;13298.53;R003
20200218;777;19505.15;R004
20200218;792;18029.54;R005
20200218;708;18918.74;R067
20200219;492;13420.02;R001
20200219;764;24352.38;R002
20200219;800;13017.14;R003
20200219;756;20091.49;R004
20200219;764;17631.96;R005
20200219;640;18257.27;R067
20200220;549;15417.23;R001
20200220;798;27254.29;R002
20200220;847;15243.85;R003
20200220;869;22581.12;R004
20200220;861;20788.62;R005
20200220;809;23615.31;R067
20200221;779;22539.44;R001
20200221;934;32352.53;R002
20200221;814;15049.76;R003
20200221;1034;29406.78;R004
20200221;1102;28090.61;R005
20200221;854;25603.84;R067
20200222;1086;29137.43;R001
20200222;768;28021.28;R002
20200222;609;12495.82;R003
20200222;944;28708.71;R004
20200222;898;23381.72;R005
20200222;766;24277.03;R067
20200223;691;18799.87;R001
20200223;517;19432.11;R002
20200223;430;7780.50;R003
20200223;660;17497.96;R004
20200223;654;17950.95;R005
20200223;459;14585.10;R067
20200224;323;8513.92;R001
20200224;477;16166.84;R002
20200224;342;5701.36;R003
20200224;536;12393.92;R004
20200224;341;11815.75;R005
20200224;402;11455.20;R067
20200225;257;7169.92;R001
20200225;455;16075.24;R002
20200225;310;5460.81;R003
20200225;498;13059.79;R004
20200225;526;12458.57;R005
20200225;464;14012.58;R067
20200226;305;9286.52;R001
20200226;527;18087.05;R002
20200226;394;6626.88;R003
20200226;551;15210.78;R004
20200226;587;14238.15;R005
20200226;464;14406.23;R067
20200227;357;10111.76;R001
20200227;625;22174.43;R002
20200227;671;6438.78;R003
20200227;598;16941.19;R004
20200227;714;16881.32;R005
20200227;566;17902.12;R067
20200228;496;14767.18;R001
20200228;798;27655.02;R002
20200228;462;9551.41;R003
20200228;817;23736.68;R004
20200228;782;19644.61;R005
20200228;691;22098.68;R067
20200229;605;18850.26;R001
20200229;896;33998.17;R002
20200229;533;10124.43;R003
20200229;1000;30783.92;R004
20200229;969;25973.53;R005
20200229;745;26675.44;R067
20200301;514;16076.83;R001
20200301;772;28756.57;R002
20200301;670;8924.51;R003
20200301;810;23754.00;R004
20200301;809;22010.88;R005
20200301;663;22513.58;R067
20200302;402;10784.25;R001
20200302;527;19503.46;R002
20200302;457;7847.39;R003
20200302;685;16564.49;R004
20200302;641;13285.93;R005
20200302;518;13645.01;R067
20200303;445;11500.13;R001
20200303;591;21597.73;R002
20200303;502;7740.25;R003
20200303;782;18296.02;R004
20200303;861;18031.17;R005
20200303;554;16039.67;R067
20200304;448;11351.93;R001
20200304;649;21351.10;R002
20200304;489;7583.47;R003
20200304;718;17393.34;R004
20200304;790;16482.12;R005
20200304;517;13875.89;R067
20200305;461;12039.02;R001
20200305;651;21013.82;R002
20200305;417;6741.60;R003
20200305;765;20777.02;R004
20200305;795;18016.22;R005
20200305;545;15215.52;R067
20200306;493;12529.02;R001
20200306;812;29076.90;R002
20200306;485;7867.70;R003
20200306;877;22757.87;R004
20200306;1023;23672.78;R005
20200306;719;22090.72;R067
20200307;557;17284.96;R001
20200307;873;31726.47;R002
20200307;515;8787.51;R003
20200307;882;25515.30;R004
20200307;929;22620.16;R005
20200307;811;24080.63;R067
20200308;232;6096.07;R001
20200308;205;7126.42;R002
20200308;315;4622.28;R003
20200308;441;9253.36;R004
20200308;397;7632.89;R005
20200308;179;7153.38;R067
20200309;184;4695.51;R001
20200309;206;6861.07;R002
20200309;233;3202.34;R003
20200309;255;5897.08;R004
20200309;246;5464.24;R005
20200309;216;5373.58;R067
20200310;142;3805.03;R001
20200310;152;5072.31;R002
20200310;235;4200.58;R003
20200310;251;5503.37;R004
20200310;230;5395.79;R005
20200310;174;4942.74;R067
20200311;135;3475.43;R001
20200311;132;4624.21;R002
20200311;225;4158.74;R003
20200311;251;6231.01;R004
20200311;187;4456.95;R005
20200311;152;4210.50;R067
20200312;0;0.00;R001
20200312;0;0.00;R002
20200312;0;0.00;R003
20200312;0;0.00;R004
20200312;0;0.00;R005
20200312;0;0.00;R067
20200313;0;0.00;R001
20200313;0;0.00;R002
20200313;0;0.00;R003
20200313;0;0.00;R004
20200313;0;0.00;R005
20200313;0;0.00;R067
20200314;0;0.00;R001
20200314;0;0.00;R002
20200314;0;0.00;R003
20200314;0;0.00;R004
20200314;0;0.00;R005
20200314;0;0.00;R067
20200315;0;0.00;R001
20200315;0;0.00;R002
20200315;0;0.00;R003
20200315;0;0.00;R004
20200315;0;0.00;R005
20200315;0;0.00;R067
20200316;0;0.00;R001
20200316;0;0.00;R002
20200316;0;0.00;R003
20200316;0;0.00;R004
20200316;0;0.00;R005
20200316;0;0.00;R067
20200317;0;0.00;R001
20200317;0;0.00;R002
20200317;0;0.00;R003
20200317;0;0.00;R004
20200317;0;0.00;R005
20200317;0;0.00;R067
20200318;0;0.00;R001
20200318;0;0.00;R002
20200318;0;0.00;R003
20200318;0;0.00;R004
20200318;0;0.00;R005
20200318;0;0.00;R067
20200319;0;0.00;R001
20200319;0;0.00;R002
20200319;0;0.00;R003
20200319;0;0.00;R004
20200319;0;0.00;R005
20200319;0;0.00;R067
20200320;0;0.00;R001
20200320;0;0.00;R002
20200320;0;0.00;R003
20200320;0;0.00;R004
20200320;0;0.00;R005
20200320;0;0.00;R067
20200321;0;0.00;R001
20200321;0;0.00;R002
20200321;0;0.00;R003
20200321;0;0.00;R004
20200321;0;0.00;R005
20200321;0;0.00;R067
20200322;0;0.00;R001
20200322;0;0.00;R002
20200322;0;0.00;R003
20200322;0;0.00;R004
20200322;0;0.00;R005
20200322;0;0.00;R067
20200323;0;0.00;R001
20200323;0;0.00;R002
20200323;0;0.00;R003
20200323;0;0.00;R004
20200323;0;0.00;R005
20200323;0;0.00;R067
20200324;0;0.00;R001
20200324;0;0.00;R002
20200324;0;0.00;R003
20200324;0;0.00;R004
20200324;0;0.00;R005
20200324;0;0.00;R067
20200325;0;0.00;R001
20200325;0;0.00;R002
20200325;0;0.00;R003
20200325;0;0.00;R004
20200325;0;0.00;R005
20200325;0;0.00;R067
20200326;0;0.00;R001
20200326;0;0.00;R002
20200326;0;0.00;R003
20200326;0;0.00;R004
20200326;0;0.00;R005
20200326;0;0.00;R067
20200327;0;0.00;R001
20200327;0;0.00;R002
20200327;0;0.00;R003
20200327;0;0.00;R004
20200327;0;0.00;R005
20200327;0;0.00;R067
20200328;0;0.00;R001
20200328;0;0.00;R002
20200328;0;0.00;R003
20200328;0;0.00;R004
20200328;0;0.00;R005
20200328;0;0.00;R067
20200329;0;0.00;R001
20200329;0;0.00;R002
20200329;0;0.00;R003
20200329;0;0.00;R004
20200329;0;0.00;R005
20200329;0;0.00;R067
20200330;0;0.00;R001
20200330;0;0.00;R002
20200330;0;0.00;R003
20200330;0;0.00;R004
20200330;0;0.00;R005
20200330;0;0.00;R067
20200331;0;0.00;R001
20200331;0;0.00;R002
20200331;0;0.00;R003
20200331;0;0.00;R004
20200331;0;0.00;R005
20200331;0;0.00;R067
20200401;0;3.12;R001
20200401;0;3.12;R002
20200401;0;3.12;R003
20200401;0;3.12;R004
20200401;0;3.12;R005
20200401;0;3.12;R067
20200402;0;0.00;R001
20200402;0;0.00;R002
20200402;0;0.00;R003
20200402;0;0.00;R004
20200402;0;0.00;R005
20200402;0;0.00;R067
20200403;0;0.00;R001
20200403;0;0.00;R002
20200403;0;0.00;R003
20200403;0;0.00;R004
20200403;0;0.00;R005
20200403;0;0.00;R067
20200404;0;0.00;R001
20200404;0;0.00;R002
20200404;0;0.00;R003
20200404;0;0.00;R004
20200404;0;0.00;R005
20200404;0;0.00;R067
20200405;0;0.00;R001
20200405;0;0.00;R002
20200405;0;0.00;R003
20200405;0;0.00;R004
20200405;0;0.00;R005
20200405;0;0.00;R067
20200406;0;0.00;R001
20200406;0;0.00;R002
20200406;0;0.00;R003
20200406;0;0.00;R004
20200406;0;0.00;R005
20200406;0;0.00;R067
20200407;0;0.00;R001
20200407;0;0.00;R002
20200407;0;0.00;R003
20200407;0;0.00;R004
20200407;0;0.00;R005
20200407;0;0.00;R067
20200408;0;0.00;R001
20200408;0;0.00;R002
20200408;0;0.00;R003
20200408;0;0.00;R004
20200408;0;0.00;R005
20200408;0;0.00;R067
20200409;0;0.00;R001
20200409;0;0.00;R002
20200409;0;0.00;R003
20200409;0;0.00;R004
20200409;0;0.00;R005
20200409;0;0.00;R067
20200410;0;0.00;R001
20200410;0;0.00;R002
20200410;0;0.00;R003
20200410;0;0.00;R004
20200410;0;0.00;R005
20200410;0;0.00;R067
20200411;0;0.00;R001
20200411;0;0.00;R002
20200411;0;0.00;R003
20200411;0;0.00;R004
20200411;0;0.00;R005
20200411;0;0.00;R067
20200412;0;0.00;R001
20200412;0;0.00;R002
20200412;0;0.00;R003
20200412;0;0.00;R004
20200412;0;0.00;R005
20200412;0;0.00;R067
20200413;0;0.00;R001
20200413;0;0.00;R002
20200413;0;0.00;R003
20200413;0;0.00;R004
20200413;0;0.00;R005
20200413;0;0.00;R067
20200414;0;0.00;R001
20200414;0;0.00;R002
20200414;0;0.00;R003
20200414;0;0.00;R004
20200414;0;0.00;R005
20200414;0;0.00;R067
20200415;0;0.00;R001
20200415;0;0.00;R002
20200415;0;0.00;R003
20200415;0;0.00;R004
20200415;0;0.00;R005
20200415;0;0.00;R067
20200416;0;0.00;R001
20200416;0;0.00;R002
20200416;0;0.00;R003
20200416;0;0.00;R004
20200416;0;0.00;R005
20200416;0;0.00;R067
20200417;0;0.00;R001
20200417;0;0.00;R002
20200417;0;0.00;R003
20200417;0;0.00;R004
20200417;0;0.00;R005
20200417;0;0.00;R067
20200418;0;0.00;R001
20200418;0;0.00;R002
20200418;0;0.00;R003
20200418;0;0.00;R004
20200418;0;0.00;R005
20200418;0;0.00;R067
20200419;0;0.00;R001
20200419;0;0.00;R002
20200419;0;0.00;R003
20200419;0;0.00;R004
20200419;0;0.00;R005
20200419;0;0.00;R067
20200420;0;0.00;R001
20200420;0;0.00;R002
20200420;0;0.00;R003
20200420;0;0.00;R004
20200420;0;0.00;R005
20200420;0;0.00;R067
20200421;0;0.00;R001
20200421;0;0.00;R002
20200421;0;0.00;R003
20200421;0;0.00;R004
20200421;0;0.00;R005
20200421;0;0.00;R067
20200422;0;0.00;R001
20200422;0;0.00;R002
20200422;0;0.00;R003
20200422;0;0.00;R004
20200422;0;0.00;R005
20200422;0;0.00;R067
20200423;0;0.00;R001
20200423;0;0.00;R002
20200423;0;0.00;R003
20200423;0;0.00;R004
20200423;0;0.00;R005
20200423;0;0.00;R067
20200424;0;0.00;R001
20200424;0;0.00;R002
20200424;0;0.00;R003
20200424;0;0.00;R004
20200424;0;0.00;R005
20200424;0;0.00;R067
20200425;0;0.00;R001
20200425;0;0.00;R002
20200425;0;0.00;R003
20200425;0;0.00;R004
20200425;0;0.00;R005
20200425;0;0.00;R067
20200426;0;0.00;R001
20200426;0;0.00;R002
20200426;0;0.00;R003
20200426;0;0.00;R004
20200426;0;0.00;R005
20200426;0;0.00;R067
20200427;0;0.00;R001
20200427;0;0.00;R002
20200427;0;0.00;R003
20200427;0;0.00;R004
20200427;0;0.00;R005
20200427;0;0.00;R067
20200428;0;0.00;R001
20200428;0;0.00;R002
20200428;0;0.00;R003
20200428;0;0.00;R004
20200428;0;0.00;R005
20200428;0;0.00;R067
20200429;0;0.00;R001
20200429;0;0.00;R002
20200429;0;0.00;R003
20200429;0;0.00;R004
20200429;0;0.00;R005
20200429;0;0.00;R067
20200430;0;0.00;R001
20200430;0;0.00;R002
20200430;0;0.00;R003
20200430;0;0.00;R004
20200430;0;0.00;R005
20200430;0;0.00;R067
20200501;0;0.00;R001
20200501;0;0.00;R002
20200501;0;3.12;R003
20200501;0;0.00;R004
20200501;0;0.00;R005
20200501;0;0.00;R067
20200502;0;0.00;R001
20200502;0;0.00;R002
20200502;0;0.00;R003
20200502;0;0.00;R004
20200502;0;0.00;R005
20200502;0;0.00;R067
20200503;0;0.00;R001
20200503;0;0.00;R002
20200503;0;0.00;R003
20200503;0;0.00;R004
20200503;0;0.00;R005
20200503;0;0.00;R067
20200504;0;0.00;R001
20200504;252;17013.11;R002
20200504;0;0.00;R003
20200504;211;13838.10;R004
20200504;231;15179.55;R005
20200504;0;0.00;R067
20200505;0;0.00;R001
20200505;356;21014.73;R002
20200505;0;0.00;R003
20200505;279;17289.95;R004
20200505;335;19537.19;R005
20200505;0;0.00;R067
20200506;0;0.00;R001
20200506;392;23950.93;R002
20200506;0;0.00;R003
20200506;280;15082.77;R004
20200506;231;17432.66;R005
20200506;0;0.00;R067
20200507;181;9723.73;R001
20200507;372;23168.34;R002
20200507;0;0.00;R003
20200507;286;14851.23;R004
20200507;284;15029.70;R005
20200507;202;10622.01;R067
20200508;239;11811.04;R001
20200508;373;26302.38;R002
20200508;0;0.00;R003
20200508;322;17163.15;R004
20200508;290;16708.04;R005
20200508;254;14131.10;R067
20200509;296;16319.91;R001
20200509;383;28898.38;R002
20200509;0;0.00;R003
20200509;280;17484.42;R004
20200509;336;17263.21;R005
20200509;246;15239.14;R067
20200510;209;11471.93;R001
20200510;423;24228.73;R002
20200510;0;0.00;R003
20200510;249;13236.38;R004
20200510;255;13971.24;R005
20200510;214;12883.10;R067
20200511;237;10446.60;R001
20200511;430;21865.24;R002
20200511;0;0.00;R003
20200511;261;13986.87;R004
20200511;272;13509.35;R005
20200511;212;11134.03;R067
20200512;200;8116.21;R001
20200512;396;20041.26;R002
20200512;0;0.00;R003
20200512;270;13508.60;R004
20200512;278;14041.06;R005
20200512;227;11776.28;R067
20200513;228;10477.65;R001
20200513;415;20807.19;R002
20200513;0;0.00;R003
20200513;259;13967.18;R004
20200513;278;12769.44;R005
20200513;251;12501.22;R067
20200514;241;9853.27;R001
20200514;397;19618.03;R002
20200514;0;0.00;R003
20200514;261;13322.09;R004
20200514;269;11866.48;R005
20200514;254;12133.46;R067
20200515;290;12862.04;R001
20200515;488;26968.00;R002
20200515;0;0.00;R003
20200515;326;15689.86;R004
20200515;286;15381.79;R005
20200515;296;16353.11;R067
20200516;315;15398.88;R001
20200516;455;24258.69;R002
20200516;0;0.00;R003
20200516;350;18775.10;R004
20200516;337;18264.98;R005
20200516;280;15191.47;R067
20200517;273;14234.22;R001
20200517;459;24833.80;R002
20200517;0;0.00;R003
20200517;268;15233.84;R004
20200517;317;15127.07;R005
20200517;257;13162.56;R067
20200518;285;14548.87;R001
20200518;460;20928.12;R002
20200518;0;0.00;R003
20200518;432;17102.16;R004
20200518;302;13916.51;R005
20200518;363;15081.71;R067
20200519;311;13430.20;R001
20200519;523;24144.90;R002
20200519;0;0.00;R003
20200519;418;16176.58;R004
20200519;287;13465.98;R005
20200519;338;15707.42;R067
20200520;297;11734.16;R001
20200520;523;25094.04;R002
20200520;0;0.00;R003
20200520;443;17580.83;R004
20200520;305;14059.91;R005
20200520;344;15916.21;R067
20200521;323;13249.39;R001
20200521;527;23595.50;R002
20200521;0;0.00;R003
20200521;410;16386.18;R004
20200521;291;13515.96;R005
20200521;343;14677.10;R067
20200522;287;14629.77;R001
20200522;613;29132.44;R002
20200522;0;0.00;R003
20200522;480;19124.88;R004
20200522;324;15429.84;R005
20200522;363;15244.16;R067
20200523;458;21098.38;R001
20200523;666;32898.00;R002
20200523;0;0.00;R003
20200523;505;21013.01;R004
20200523;315;14592.40;R005
20200523;489;23068.16;R067
20200524;457;18822.02;R001
20200524;544;27041.13;R002
20200524;0;0.00;R003
20200524;527;21093.76;R004
20200524;345;16146.66;R005
20200524;403;18856.94;R067
20200525;326;12182.79;R001
20200525;527;21632.64;R002
20200525;0;0.00;R003
20200525;431;13639.67;R004
20200525;301;10995.94;R005
20200525;332;12002.52;R067
20200526;321;12659.74;R001
20200526;520;23897.02;R002
20200526;0;0.00;R003
20200526;456;15783.83;R004
20200526;330;12720.46;R005
20200526;355;13599.77;R067
20200527;307;10964.77;R001
20200527;552;23758.86;R002
20200527;0;0.00;R003
20200527;440;15905.82;R004
20200527;348;13191.58;R005
20200527;369;15422.53;R067
20200528;329;11329.16;R001
20200528;598;24972.07;R002
20200528;0;0.00;R003
20200528;454;15270.59;R004
20200528;352;14680.04;R005
20200528;408;17224.58;R067
20200529;367;15673.07;R001
20200529;682;31130.99;R002
20200529;0;0.00;R003
20200529;476;19041.80;R004
20200529;465;20371.51;R005
20200529;448;18304.95;R067
20200530;497;20964.37;R001
20200530;726;33109.16;R002
20200530;0;0.00;R003
20200530;590;24150.42;R004
20200530;456;17941.15;R005
20200530;546;23977.89;R067
20200531;490;19465.90;R001
20200531;635;27171.64;R002
20200531;0;0.00;R003
20200531;214;17576.43;R004
20200531;442;17167.89;R005
20200531;488;22050.44;R067
20200601;420;16684.73;R001
20200601;588;24725.72;R002
20200601;0;0.00;R003
20200601;531;19341.16;R004
20200601;382;12870.56;R005
20200601;440;17196.04;R067
20200602;376;15208.81;R001
20200602;625;27403.55;R002
20200602;0;0.00;R003
20200602;470;19006.51;R004
20200602;409;16122.01;R005
20200602;478;20416.22;R067
20200603;357;13729.31;R001
20200603;564;21269.98;R002
20200603;339;5983.50;R003
20200603;463;16014.27;R004
20200603;417;14235.62;R005
20200603;374;14586.87;R067
20200604;371;13903.91;R001
20200604;577;22127.35;R002
20200604;310;6769.31;R003
20200604;519;18867.92;R004
20200604;368;13179.91;R005
20200604;458;17687.22;R067
20200605;384;13247.15;R001
20200605;692;27933.11;R002
20200605;393;8528.68;R003
20200605;625;21244.58;R004
20200605;522;19694.38;R005
20200605;478;19515.48;R067
20200606;568;21442.45;R001
20200606;766;32972.78;R002
20200606;473;9933.39;R003
20200606;657;25295.24;R004
20200606;520;18268.26;R005
20200606;579;23286.24;R067
20200607;571;24687.47;R001
20200607;668;28538.23;R002
20200607;344;8133.47;R003
20200607;556;22024.52;R004
20200607;467;17560.08;R005
20200607;516;21664.53;R067
20200608;376;14723.90;R001
20200608;564;20599.77;R002
20200608;386;9083.47;R003
20200608;525;18453.86;R004
20200608;378;13538.77;R005
20200608;475;17604.69;R067
20200609;355;14249.57;R001
20200609;610;25103.33;R002
20200609;367;7764.99;R003
20200609;495;17333.00;R004
20200609;453;15819.46;R005
20200609;407;17493.96;R067
20200610;384;13758.05;R001
20200610;633;25449.47;R002
20200610;395;7925.86;R003
20200610;544;19250.68;R004
20200610;452;14857.88;R005
20200610;501;19662.15;R067
20200611;427;16852.90;R001
20200611;646;25789.26;R002
20200611;375;7841.18;R003
20200611;565;21078.63;R004
20200611;487;17084.40;R005
20200611;474;18141.52;R067
20200612;430;16631.50;R001
20200612;649;27756.96;R002
20200612;406;8660.75;R003
20200612;673;24634.74;R004
20200612;504;18528.93;R005
20200612;512;21707.21;R067
20200613;525;20744.26;R001
20200613;749;30937.33;R002
20200613;533;11032.82;R003
20200613;761;27847.28;R004
20200613;530;20298.88;R005
20200613;589;24947.96;R067
20200614;477;19816.40;R001
20200614;667;26916.12;R002
20200614;368;8433.11;R003
20200614;673;22613.45;R004
20200614;517;18326.63;R005
20200614;499;22109.79;R067
20200615;364;13343.34;R001
20200615;598;21857.16;R002
20200615;370;7315.65;R003
20200615;556;17447.01;R004
20200615;478;14945.05;R005
20200615;431;15814.56;R067
20200616;350;12422.28;R001
20200616;575;22401.72;R002
20200616;411;8479.38;R003
20200616;592;21891.98;R004
20200616;430;14097.78;R005
20200616;432;15913.97;R067
20200617;374;14073.70;R001
20200617;631;25443.07;R002
20200617;372;7965.67;R003
20200617;538;18914.03;R004
20200617;477;16572.94;R005
20200617;488;19288.15;R067
20200618;371;14080.75;R001
20200618;619;25871.10;R002
20200618;378;7684.00;R003
20200618;591;19824.04;R004
20200618;517;17384.45;R005
20200618;486;19555.82;R067
20200619;424;15529.02;R001
20200619;676;27534.19;R002
20200619;420;8586.30;R003
20200619;656;23652.72;R004
20200619;568;19375.39;R005
20200619;548;21470.81;R067
20200620;485;19517.16;R001
20200620;681;29365.10;R002
20200620;530;11210.97;R003
20200620;707;25484.22;R004
20200620;580;20478.56;R005
20200620;434;23466.80;R067
20200621;467;17865.43;R001
20200621;631;26085.38;R002
20200621;402;8361.82;R003
20200621;594;20396.94;R004
20200621;484;18422.07;R005
20200621;478;19791.69;R067
20200622;296;9525.83;R001
20200622;580;20674.52;R002
20200622;399;8078.46;R003
20200622;542;16953.86;R004
